subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,lambda,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-40367,linear,over,trial,38,sender,100,0.5,5,83,85,74,0,-9,-30,-74,2911.756727669589,1642805271079,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",83,83,1642805271079,0
sona-40367,linear,over,trial,39,receiver,100,0.5,5,73,78,75,-2,2,-32,-72,7204.448889142659,1642805312496,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805271079,0
sona-40367,linear,over,trial,40,sender,100,0.5,5,50,52,49,0,-1,-32,-73,2468.017202741381,1642805327097,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805327097,0
sona-40367,linear,over,trial,41,receiver,100,0.5,5,85,91,86,-1,1,-33,-72,5563.627421543842,1642805338533,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805327097,0
sona-40367,linear,over,trial,42,sender,100,0.5,5,42,45,43,1,-1,-32,-73,2089.311319077741,1642805354109,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805327097,0
sona-40367,linear,over,trial,43,receiver,100,0.5,5,51,56,50,-1,0,-33,-73,5475.842220692308,1642805364943,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805327097,0
sona-40367,linear,over,trial,44,sender,100,0.5,5,27,30,24,0,-3,-33,-76,2964.1731668138063,1642805389405,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805327097,0
sona-40367,linear,over,trial,45,receiver,100,0.5,5,83,88,85,-2,2,-35,-74,7374.4970750707025,1642805405457,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805405457,0
sona-40367,linear,over,trial,46,sender,100,0.5,5,88,90,88,0,0,-35,-74,2272.715155560096,1642805421242,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805405457,0
sona-40367,linear,over,trial,47,receiver,100,0.5,5,46,57,55,-9,9,-44,-65,5515.7115848495905,1642805437918,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805405457,0
sona-40367,linear,over,trial,48,sender,100,0.5,5,35,37,29,0,-6,-44,-71,2117.3008011921,1642805477137,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805405457,0
sona-40367,linear,over,trial,49,receiver,100,0.5,5,73,78,77,-4,4,-48,-67,7244.840709720152,1642805489278,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805405457,0
sona-40367,linear,over,trial,50,sender,100,0.5,5,51,54,50,0,-1,-48,-68,2540.184201267582,1642805504016,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805504016,0
sona-40367,linear,over,trial,51,receiver,100,0.5,5,31,39,35,-4,4,-52,-64,6369.465647781987,1642805516393,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805504016,0
sona-40367,linear,over,trial,52,sender,100,0.5,5,81,88,88,7,-7,-45,-71,2810.784484682544,1642805540816,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805504016,0
sona-40367,linear,over,trial,53,receiver,100,0.5,5,34,38,35,-1,1,-46,-70,5551.751406584504,1642805554734,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805504016,0
sona-40367,linear,over,trial,54,sender,100,0.5,5,62,66,62,0,0,-46,-70,3230.0032078144814,1642805584325,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805504016,0
sona-40367,linear,over,trial,55,receiver,100,0.5,5,48,56,51,-3,3,-49,-67,6551.121766690672,1642805603102,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805603102,0
sona-40367,linear,over,trial,56,sender,100,0.5,5,59,66,62,3,-3,-46,-70,2805.068652932362,1642805633156,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805603102,0
sona-40367,linear,over,trial,57,receiver,100,0.5,5,44,49,44,0,0,-46,-70,5195.789767693616,1642805644517,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805603102,0
sona-40367,linear,over,trial,58,sender,100,0.5,5,38,44,40,2,-2,-44,-72,2213.3653456816805,1642805665429,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805603102,0
sona-40367,linear,over,trial,59,receiver,100,0.5,5,77,82,77,0,0,-44,-72,5930.2070238879005,1642805675519,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805603102,0
sona-40367,linear,over,trial,60,sender,100,0.5,5,45,50,46,1,-1,-43,-73,2193.079966873708,1642805694080,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805694080,0
sona-40367,linear,over,trial,61,receiver,100,0.5,5,71,76,73,-2,2,-45,-71,5546.221986330545,1642805707439,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805694080,0
sona-40367,linear,over,trial,62,sender,100,0.5,5,26,30,24,0,-2,-45,-73,2119.7499198057826,1642805722686,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805694080,0
sona-40367,linear,over,trial,63,receiver,100,0.5,5,57,62,58,-1,1,-46,-72,6572.743355200086,1642805735276,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805694080,0
sona-40367,linear,over,trial,64,sender,100,0.5,5,51,55,50,0,-1,-46,-73,2927.6008568912257,1642805754558,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805694080,0
sona-40367,linear,over,trial,65,receiver,100,0.5,5,86,89,85,-1,0,-47,-73,6761.943231598229,1642805768008,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805768008,0
sona-40367,linear,over,trial,66,sender,100,0.5,5,65,69,63,0,-2,-47,-75,2183.119676415865,1642805841405,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",65,65,1642805841405,0
sona-40367,linear,over,trial,67,receiver,100,0.5,5,35,42,38,-3,3,-50,-72,6059.534896736986,1642805898488,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805841405,0
sona-40367,linear,over,trial,68,sender,100,0.5,5,64,69,66,2,-2,-48,-74,2496.8791008586277,1642806039397,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805841405,0
sona-40367,linear,over,trial,69,receiver,100,0.5,5,68,71,69,-1,1,-49,-73,5951.508428332791,1642806128777,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642805841405,0
sona-40367,linear,over,trial,70,sender,100,0.5,5,25,30,26,1,-1,-48,-74,2782.286670334659,1642806176468,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642806176468,0
sona-40367,linear,over,trial,71,receiver,100,0.5,5,18,21,18,0,0,-48,-74,5372.216236296959,1642806266540,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642806176468,0
sona-40367,linear,over,trial,72,sender,100,0.5,5,80,85,82,2,-2,-46,-76,2707.249131856889,1642806294342,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",80,80,1642806294342,0
sona-40367,linear,over,trial,73,receiver,100,0.5,5,14,19,15,-1,1,-47,-75,6438.456155020309,1642806318145,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",19,19,1642806318145,0
sona-40367,linear,over,trial,74,sender,100,0.5,5,41,44,40,0,-1,-47,-76,2764.520278094441,1642806344047,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806318145,0
sona-40367,linear,over,trial,75,receiver,100,0.5,5,45,55,50,-5,5,-52,-71,5203.1932708001295,1642806353417,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",55,55,1642806353417,0
sona-40367,linear,over,trial,76,sender,100,0.5,5,40,44,40,0,0,-52,-71,2896.8397983238137,1642806375203,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806353417,0
sona-40367,linear,over,trial,77,receiver,100,0.5,5,87,93,88,-1,1,-53,-70,6031.623129107899,1642806384803,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806353417,0
sona-40367,linear,over,trial,78,sender,100,0.5,5,34,35,27,0,-7,-53,-77,3107.0650190902493,1642806400897,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806353417,0
sona-40367,linear,over,trial,79,receiver,100,0.5,5,86,94,90,-4,4,-57,-73,5567.911194306282,1642806416662,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806353417,0
sona-40367,linear,over,trial,80,sender,100,0.5,5,34,40,35,1,-1,-56,-74,2243.8734143612655,1642806436701,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806436701,0
sona-40367,linear,over,trial,81,receiver,100,0.5,5,29,34,30,-1,1,-57,-73,6780.8815680413245,1642806450768,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806436701,0
sona-40367,linear,over,trial,82,sender,100,0.5,5,37,41,37,0,0,-57,-73,2542.269367862147,1642806464490,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806436701,0
sona-40367,linear,over,trial,83,receiver,100,0.5,5,30,36,33,-3,3,-60,-70,7036.130690267084,1642806476166,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806436701,0
sona-40367,linear,over,trial,84,sender,100,0.5,5,51,55,53,2,-2,-58,-72,2691.4202196653177,1642806491863,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806436701,0
sona-40367,linear,over,trial,85,receiver,100,0.5,5,67,72,66,-1,0,-59,-72,6482.365336947533,1642806504357,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806504357,0
sona-40367,linear,over,trial,86,sender,100,0.5,5,86,91,87,1,-1,-58,-73,2179.728635888491,1642806522630,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806504357,0
sona-40367,linear,over,trial,87,receiver,100,0.5,5,34,41,37,-3,3,-61,-70,6021.3556053977845,1642806536928,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806504357,0
sona-40367,linear,over,trial,88,sender,100,0.5,5,73,75,68,0,-5,-61,-75,3227.5362438036127,1642806549027,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806504357,0
sona-40367,linear,over,trial,89,receiver,100,0.5,5,8,17,13,-5,5,-66,-70,6883.4080766439965,1642806562206,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806504357,0
sona-40367,linear,over,trial,90,sender,100,0.5,5,49,50,45,0,-4,-66,-74,2726.4000887794855,1642806576100,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806576100,0
sona-40367,linear,over,trial,91,receiver,100,0.5,5,60,65,60,0,0,-66,-74,5199.316739947125,1642806586607,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806576100,0
sona-40367,linear,over,trial,92,sender,100,0.5,5,12,20,17,5,-5,-61,-79,2682.983907229821,1642806613323,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806576100,0
sona-40367,linear,over,trial,93,receiver,100,0.5,5,31,34,33,-2,2,-63,-77,5396.40129384498,1642806622338,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806576100,0
sona-40367,linear,over,trial,94,sender,100,0.5,5,49,56,54,5,-5,-58,-82,3174.7367203416925,1642806647191,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806576100,0
sona-40367,linear,over,trial,95,receiver,100,0.5,5,84,87,82,-2,0,-60,-82,6586.65165248656,1642806660617,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",87,87,1642806660618,0
sona-40367,linear,over,trial,96,sender,100,0.5,5,33,40,35,2,-2,-58,-84,2964.091859863298,1642806691276,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806660618,0
sona-40367,linear,over,trial,97,receiver,100,0.5,5,50,54,50,0,0,-58,-84,5665.429213015589,1642806702047,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806660618,0
sona-40367,linear,over,trial,98,sender,100,0.5,5,46,50,46,0,0,-58,-84,2226.6068053457248,1642806714844,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806660618,0
sona-40367,linear,over,trial,99,receiver,100,0.5,5,35,42,38,-3,3,-61,-81,6390.409925966896,1642806725712,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806660618,0
sona-40367,linear,over,trial,100,sender,100,0.5,5,59,66,62,3,-3,-58,-84,2991.1227250099837,1642806747271,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642806747271,0
sona-28910,linear,under,practice,1,sender,100,0.5,5,57,59,64,0,-7,0,-7,2191.1448834496605,1642467636361,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",57,57,1642467636361,0
sona-28910,linear,under,practice,2,receiver,100,0.5,5,52,46,52,0,0,0,-7,6314.275154090639,1642467723161,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",46,46,1642467723161,0
sona-28910,linear,under,trial,1,sender,100,0.5,5,62,63,68,0,-6,0,-6,2112.2826653431257,1642467782644,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467723161,0
sona-28910,linear,under,trial,2,receiver,100,0.5,5,51,48,50,-1,1,-1,-5,6377.913612497877,1642467797926,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467723161,0
sona-28910,linear,under,trial,3,sender,100,0.5,5,80,79,87,0,-7,-1,-12,2171.9055662939286,1642467846387,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467723161,0
sona-28910,linear,under,trial,4,receiver,100,0.5,5,43,39,40,-3,3,-4,-9,5482.430438285303,1642467870121,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",39,39,1642467870121,0
sona-28910,linear,under,trial,5,sender,100,0.5,5,46,45,50,0,-4,-4,-13,2669.392307388249,1642467927435,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467927435,0
sona-28910,linear,under,trial,6,receiver,100,0.5,5,63,57,57,-6,6,-10,-7,6472.6929146147395,1642467959052,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467927435,0
sona-28910,linear,under,trial,7,sender,100,0.5,5,24,24,28,0,-4,-10,-11,2584.116944822396,1642467971236,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467927435,0
sona-28910,linear,under,trial,8,receiver,100,0.5,5,50,45,47,-3,3,-13,-8,5357.000280626144,1642467987187,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467927435,0
sona-28910,linear,under,trial,9,sender,100,0.5,5,61,60,69,0,-8,-13,-16,3030.8382496040363,1642468026501,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642467927435,0
sona-28910,linear,under,trial,10,receiver,100,0.5,5,43,35,36,-7,7,-20,-9,5579.498917795875,1642468044788,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",35,35,1642468044788,0
sona-28910,linear,under,trial,11,sender,100,0.5,5,34,33,37,0,-3,-20,-12,2179.7434756995626,1642468077465,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468044788,0
sona-28910,linear,under,trial,12,receiver,100,0.5,5,27,23,23,-4,4,-24,-8,7058.053746607773,1642468100354,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468044788,0
sona-28910,linear,under,trial,13,sender,100,0.5,5,30,31,37,0,-7,-24,-15,2870.0306237562645,1642468119154,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468044788,0
sona-28910,linear,under,trial,14,receiver,100,0.5,5,39,31,32,-7,7,-31,-8,7214.247513441842,1642468132921,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468044788,0
sona-28910,linear,under,trial,15,sender,100,0.5,5,35,34,39,0,-4,-31,-12,3184.3613561478614,1642468155340,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468155341,0
sona-28910,linear,under,trial,16,receiver,100,0.5,5,63,58,60,-3,3,-34,-9,7355.161682845795,1642468178355,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468155341,0
sona-28910,linear,under,trial,17,sender,100,0.5,5,50,50,54,0,-4,-34,-13,2317.9270906794877,1642468191381,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468155341,0
sona-28910,linear,under,trial,18,receiver,100,0.5,5,78,76,77,-1,1,-35,-12,5322.0008566934885,1642468201944,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468155341,0
sona-28910,linear,under,trial,19,sender,100,0.5,5,45,46,50,0,-5,-35,-17,2907.0399795982585,1642468226851,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468155341,0
sona-28910,linear,under,trial,20,receiver,100,0.5,5,21,17,19,-2,2,-37,-15,5574.7714359609345,1642468242117,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468242117,0
sona-28910,linear,under,trial,21,sender,100,0.5,5,56,55,65,0,-9,-37,-24,2680.872514805244,1642468267443,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468242117,0
sona-28910,linear,under,trial,22,receiver,100,0.5,5,84,80,81,-3,3,-40,-21,5847.417204891677,1642468280642,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468242117,0
sona-28910,linear,under,trial,23,sender,100,0.5,5,63,63,65,0,-2,-40,-23,2651.0414151552336,1642468291609,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468242117,0
sona-28910,linear,under,trial,24,receiver,100,0.5,5,66,59,60,-6,6,-46,-17,6034.316913109755,1642468311538,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468242117,0
sona-28910,linear,under,trial,25,sender,100,0.5,5,18,15,22,0,-4,-46,-21,2153.3387292203493,1642468361797,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468361797,0
sona-28910,linear,under,trial,26,receiver,100,0.5,5,43,37,40,-3,3,-49,-18,6043.678947428856,1642468378300,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468361797,0
sona-28910,linear,under,trial,27,sender,100,0.5,5,51,47,50,1,-1,-48,-19,2236.6760760958787,1642468408877,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468361797,0
sona-28910,linear,under,trial,28,receiver,100,0.5,5,46,43,48,-2,0,-50,-19,5991.306983669482,1642468421716,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468361797,0
sona-28910,linear,under,trial,29,sender,100,0.5,5,54,51,58,0,-4,-50,-23,2604.5620004424036,1642468443525,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468361797,0
sona-28910,linear,under,trial,30,receiver,100,0.5,5,44,38,42,-2,2,-52,-21,6165.721179186934,1642468458733,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468458733,0
sona-28910,linear,under,trial,31,sender,100,0.5,5,14,12,16,0,-2,-52,-23,2228.542937295893,1642468492794,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468458733,0
sona-28910,linear,under,trial,32,receiver,100,0.5,5,61,52,56,-5,5,-57,-18,6304.364280666412,1642468504451,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468458733,0
sona-28910,linear,under,trial,33,sender,100,0.5,5,67,61,65,2,-2,-55,-20,2647.0962135882955,1642468528744,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468458733,0
sona-28910,linear,under,trial,34,receiver,100,0.5,5,87,82,84,-3,3,-58,-17,7398.7895096233415,1642468546552,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468458733,0
sona-28910,linear,under,trial,35,sender,100,0.5,5,37,33,34,3,-3,-55,-20,2088.2008847101147,1642468564979,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468564979,0
sona-28910,linear,under,trial,36,receiver,100,0.5,5,25,19,23,-2,2,-57,-18,7288.372343668038,1642468587719,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468564979,0
sona-28910,linear,under,trial,37,sender,100,0.5,5,52,48,52,0,0,-57,-18,2988.578700729442,1642468608965,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468564979,0
sona-28910,linear,under,trial,38,receiver,100,0.5,5,60,56,58,-2,2,-59,-16,7100.562877846948,1642468620346,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468564979,0
sona-28910,linear,under,trial,39,sender,100,0.5,5,23,22,36,0,-13,-59,-29,2441.2324406026787,1642468636957,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",23,23,1642468636958,0
sona-28910,linear,under,trial,40,receiver,100,0.5,5,81,78,83,-2,0,-61,-29,7196.792786436669,1642468660926,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468660926,0
sona-28910,linear,under,trial,41,sender,100,0.5,5,60,54,61,0,-1,-61,-30,2767.754480227078,1642468705519,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468660926,0
sona-28910,linear,under,trial,42,receiver,100,0.5,5,48,41,47,-1,1,-62,-29,7186.440759674741,1642468717581,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468660926,0
sona-28910,linear,under,trial,43,sender,100,0.5,5,67,60,64,3,-3,-59,-32,3053.9838814836967,1642468745508,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468660926,0
sona-28910,linear,under,trial,44,receiver,100,0.5,5,53,44,47,-6,6,-65,-26,6372.092496112069,1642468756503,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",44,44,1642468756503,0
sona-28910,linear,under,trial,45,sender,100,0.5,5,77,69,72,5,-5,-60,-31,2589.7332000007127,1642468802121,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468802121,0
sona-28910,linear,under,trial,46,receiver,100,0.5,5,42,37,41,-1,1,-61,-30,6546.907634947,1642468825170,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468802121,0
sona-28910,linear,under,trial,47,sender,100,0.5,5,84,86,90,0,-6,-61,-36,2203.3286849997244,1642468843456,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642468802121,0
sona-28910,linear,under,trial,48,receiver,100,0.5,5,37,33,36,-1,1,-62,-35,5703.849863269887,1642468859786,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",33,33,1642468859786,0
sona-28910,linear,under,trial,49,sender,100,0.5,5,44,40,46,0,-2,-62,-37,2495.2242303530793,1642468885986,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",44,40,1642468885986,0
sona-28910,linear,under,trial,50,receiver,100,0.5,5,37,31,38,-1,0,-63,-37,5809.248801694188,1642468907505,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468907505,0
sona-28910,linear,under,trial,51,sender,100,0.5,5,52,48,50,2,-2,-61,-39,3154.932098898585,1642468936247,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",52,52,1642468936248,0
sona-28910,linear,under,trial,52,receiver,100,0.5,5,73,70,75,-2,0,-63,-39,6646.849742571998,1642468959584,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468936248,0
sona-28910,linear,under,trial,53,sender,100,0.5,5,45,40,47,0,-2,-63,-41,2320.5930285636587,1642468994890,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642468936248,0
sona-28910,linear,under,trial,54,receiver,100,0.5,5,75,74,76,-1,0,-64,-41,5476.840204304241,1642469005195,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",74,74,1642469005195,0
sona-28910,linear,under,trial,55,sender,100,0.5,5,29,26,34,0,-5,-64,-46,2132.2189070535774,1642469033556,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469033556,0
sona-28910,linear,under,trial,56,receiver,100,0.5,5,31,29,34,-3,0,-67,-46,6357.926377320334,1642469050243,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469033556,0
sona-28910,linear,under,trial,57,sender,100,0.5,5,41,37,43,0,-2,-67,-48,2505.3617075236602,1642469066227,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469033556,0
sona-28910,linear,under,trial,58,receiver,100,0.5,5,73,68,75,-2,0,-69,-48,6487.269302283283,1642469079051,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469033556,0
sona-28910,linear,under,trial,59,sender,100,0.5,5,68,65,72,0,-4,-69,-52,2545.325548828272,1642469096801,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469033556,0
sona-28910,linear,under,trial,60,receiver,100,0.5,5,48,43,46,-2,2,-71,-50,5514.477842705715,1642469107809,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469107810,0
sona-28910,linear,under,trial,61,sender,100,0.5,5,76,68,70,6,-6,-65,-56,2155.5436397938215,1642469148268,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469107810,0
sona-28910,linear,under,trial,62,receiver,100,0.5,5,25,23,28,-3,0,-68,-56,5852.0993531577915,1642469162102,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1642469107810,0
sona-28910,linear,under,trial,63,sender,100,0.5,5,82,78,81,1,-1,-67,-57,2942.0866337385196,1642469183921,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",82,82,1642469183921,0
sona-28910,linear,under,trial,64,receiver,100,0.5,5,30,27,33,-3,0,-70,-57,6642.483905969235,1642469200679,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642469183921,0
sona-28910,linear,under,trial,65,sender,100,0.5,5,70,65,68,2,-2,-68,-59,2662.0203016280466,1642469225029,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642469225029,0
sona-28910,linear,under,trial,66,receiver,100,0.5,5,76,70,74,-2,2,-70,-57,6116.081835023553,1642469240260,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642469225029,0
sona-28910,linear,under,trial,67,sender,100,0.5,5,82,79,84,0,-2,-70,-59,2511.7756303097517,1642469255746,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642469225029,0
sona-28910,linear,under,trial,68,receiver,100,0.5,5,85,76,80,-5,5,-75,-54,5421.791395404868,1642469266276,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",-1,-1,1642469225029,0
